"","CRUISEJOIN","HAULJOIN","CATCHJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIES_CODE","LENGTH","FREQUENCY","SEX","SAMPLE_TYPE","LENGTH_TYPE","AUDITJOIN"
"2577",-636,-5332,-125916,"GOA",143,200901,123,310,790,1,2,1,5,-1783216
"2578",-636,-5333,-125949,"GOA",143,200901,124,310,770,1,1,1,5,-1783720
"2579",-636,-5577,-131736,"GOA",143,200901,147,310,1060,1,2,1,5,-1862475
"2580",-636,-5582,-131859,"GOA",143,200901,152,310,800,1,1,1,5,-1863594
"2581",-636,-5582,-131859,"GOA",143,200901,152,310,840,1,1,1,5,-1863571
"2582",-636,-5582,-131859,"GOA",143,200901,152,310,880,1,1,1,5,-1863595
"2583",-636,-5582,-131859,"GOA",143,200901,152,310,890,1,1,1,5,-1863572
"2584",-636,-5584,-131887,"GOA",143,200901,154,310,770,1,2,1,5,-1864015
"2585",-636,-5586,-131957,"GOA",143,200901,156,310,800,1,2,1,5,-1864468
"2586",-636,-5586,-131957,"GOA",143,200901,156,310,890,1,2,1,5,-1864467
"2587",-636,-5587,-131995,"GOA",143,200901,157,310,800,1,1,1,5,-1864840
"2588",-636,-5588,-132047,"GOA",143,200901,158,310,790,1,1,1,5,-1865158
"2589",-636,-5588,-132047,"GOA",143,200901,158,310,800,1,2,1,5,-1865162
"2590",-636,-5588,-132047,"GOA",143,200901,158,310,810,1,2,1,5,-1865161
"2591",-636,-5588,-132047,"GOA",143,200901,158,310,850,1,1,1,5,-1865159
"2592",-636,-5588,-132047,"GOA",143,200901,158,310,870,1,2,1,5,-1865160
"2593",-636,-5590,-132069,"GOA",143,200901,160,310,740,1,1,1,5,-1865677
"2594",-636,-5590,-132069,"GOA",143,200901,160,310,760,1,2,1,5,-1865675
"2595",-636,-5590,-132069,"GOA",143,200901,160,310,860,1,2,1,5,-1865676
"2596",-636,-5594,-132174,"GOA",143,200901,164,310,790,1,1,1,5,-1866613
"2597",-636,-5595,-132198,"GOA",143,200901,165,310,730,1,2,1,5,-1866818
"2598",-636,-5595,-132198,"GOA",143,200901,165,310,740,1,1,1,5,-1866816
"2599",-636,-5595,-132198,"GOA",143,200901,165,310,840,1,1,1,5,-1866817
"2600",-636,-5596,-132251,"GOA",143,200901,166,310,650,1,2,1,5,-1867000
"2601",-636,-5596,-132251,"GOA",143,200901,166,310,690,1,2,1,5,-1867001
"2602",-636,-5596,-132251,"GOA",143,200901,166,310,750,2,1,1,5,-1866994
"2603",-636,-5596,-132251,"GOA",143,200901,166,310,750,1,2,1,5,-1866998
"2604",-636,-5596,-132251,"GOA",143,200901,166,310,830,1,1,1,5,-1866995
"2605",-636,-5596,-132251,"GOA",143,200901,166,310,850,1,2,1,5,-1866993
"2606",-636,-5596,-132251,"GOA",143,200901,166,310,1100,1,2,1,5,-1866997
"2607",-636,-5599,-132336,"GOA",143,200901,169,310,890,1,1,1,5,-1867384
"2608",-636,-5597,-132266,"GOA",143,200901,167,310,700,1,2,1,5,-1867316
"2609",-636,-5597,-132266,"GOA",143,200901,167,310,710,1,2,1,5,-1867315
"2610",-636,-5599,-132336,"GOA",143,200901,169,310,740,1,1,1,5,-1867387
"2611",-636,-5599,-132336,"GOA",143,200901,169,310,760,1,1,1,5,-1867385
"2612",-636,-5599,-132336,"GOA",143,200901,169,310,810,1,1,1,5,-1867386
"2613",-636,-5600,-132354,"GOA",143,200901,170,310,740,1,2,1,5,-1867608
"2614",-636,-5600,-132354,"GOA",143,200901,170,310,760,1,1,1,5,-1867607
"2615",-636,-5609,-132537,"GOA",143,200901,179,310,830,1,1,1,5,-1870276
"2616",-636,-5601,-132377,"GOA",143,200901,171,310,780,1,1,1,5,-1867622
"2617",-636,-5601,-132377,"GOA",143,200901,171,310,880,1,1,1,5,-1867623
"2618",-636,-5602,-132398,"GOA",143,200901,172,310,880,1,1,1,5,-1868123
"2619",-636,-5605,-132470,"GOA",143,200901,175,310,830,1,2,1,5,-1868823
"2620",-636,-5608,-132515,"GOA",143,200901,178,310,770,1,1,1,5,-1869651
"2621",-636,-5609,-132537,"GOA",143,200901,179,310,660,1,2,1,5,-1870277
"2622",-636,-5609,-132537,"GOA",143,200901,179,310,740,1,1,1,5,-1870274
"2623",-636,-5609,-132537,"GOA",143,200901,179,310,750,1,1,1,5,-1870275
"2624",-636,-5609,-132537,"GOA",143,200901,179,310,760,1,1,1,5,-1870278
"2625",-636,-5610,-132544,"GOA",143,200901,180,310,720,1,2,1,5,-1870465
"2626",-636,-5610,-132544,"GOA",143,200901,180,310,660,1,2,1,5,-1870466
"2627",-636,-5610,-132544,"GOA",143,200901,180,310,680,1,2,1,5,-1870467
"2628",-636,-5610,-132544,"GOA",143,200901,180,310,690,1,1,1,5,-1870473
"2629",-636,-5610,-132544,"GOA",143,200901,180,310,730,2,1,1,5,-1870471
"2630",-636,-5610,-132544,"GOA",143,200901,180,310,780,1,1,1,5,-1870468
"2631",-636,-5610,-132544,"GOA",143,200901,180,310,780,1,2,1,5,-1870469
"2632",-636,-5610,-132544,"GOA",143,200901,180,310,800,1,2,1,5,-1870470
"2633",-636,-5633,-133007,"GOA",143,200901,205,310,730,1,1,1,5,-1878088
"2634",-636,-5616,-132647,"GOA",143,200901,186,310,850,1,1,1,5,-1872571
"2635",-636,-5619,-132693,"GOA",143,200901,190,310,690,1,2,1,5,-1873712
"2636",-636,-5619,-132693,"GOA",143,200901,190,310,780,1,1,1,5,-1873711
"2637",-636,-5619,-132693,"GOA",143,200901,190,310,800,1,1,1,5,-1873709
"2638",-636,-5619,-132693,"GOA",143,200901,190,310,840,1,2,1,5,-1873710
"2639",-636,-5633,-133007,"GOA",143,200901,205,310,660,1,1,1,5,-1878089
"2640",-636,-5633,-133007,"GOA",143,200901,205,310,720,1,1,1,5,-1878090
"2641",-636,-5633,-133007,"GOA",143,200901,205,310,740,3,1,1,5,-1878084
"2642",-636,-5633,-133007,"GOA",143,200901,205,310,750,1,2,1,5,-1878097
"2643",-636,-5633,-133007,"GOA",143,200901,205,310,760,1,1,1,5,-1878091
"2644",-636,-5633,-133007,"GOA",143,200901,205,310,760,1,2,1,5,-1878096
"2645",-636,-5633,-133007,"GOA",143,200901,205,310,790,1,1,1,5,-1878086
"2646",-636,-5633,-133007,"GOA",143,200901,205,310,800,1,1,1,5,-1878087
"2647",-636,-5633,-133007,"GOA",143,200901,205,310,810,1,1,1,5,-1878093
"2648",-636,-5633,-133007,"GOA",143,200901,205,310,860,1,2,1,5,-1878094
"2649",-636,-5633,-133007,"GOA",143,200901,205,310,950,1,2,1,5,-1878095
"2650",-636,-5634,-133033,"GOA",143,200901,206,310,720,1,1,1,5,-1878132
"2651",-636,-5634,-133033,"GOA",143,200901,206,310,750,1,1,1,5,-1878130
"2652",-636,-5634,-133033,"GOA",143,200901,206,310,830,1,2,1,5,-1878131
"2653",-636,-5636,-133090,"GOA",143,200901,208,310,680,2,1,1,5,-1878362
"2654",-636,-5636,-133090,"GOA",143,200901,208,310,620,1,1,1,5,-1878352
"2655",-636,-5636,-133090,"GOA",143,200901,208,310,670,1,1,1,5,-1878359
"2656",-636,-5636,-133090,"GOA",143,200901,208,310,670,1,2,1,5,-1878365
"2657",-636,-5636,-133090,"GOA",143,200901,208,310,680,1,2,1,5,-1878368
"2658",-636,-5636,-133090,"GOA",143,200901,208,310,690,1,1,1,5,-1878360
"2659",-636,-5636,-133090,"GOA",143,200901,208,310,700,1,1,1,5,-1878357
"2660",-636,-5636,-133090,"GOA",143,200901,208,310,700,2,2,1,5,-1878366
"2661",-636,-5636,-133090,"GOA",143,200901,208,310,720,1,1,1,5,-1878363
"2662",-636,-5636,-133090,"GOA",143,200901,208,310,730,1,1,1,5,-1878358
"2663",-636,-5636,-133090,"GOA",143,200901,208,310,740,1,1,1,5,-1878361
"2664",-636,-5636,-133090,"GOA",143,200901,208,310,750,1,2,1,5,-1878369
"2665",-636,-5636,-133090,"GOA",143,200901,208,310,760,2,1,1,5,-1878351
"2666",-636,-5636,-133090,"GOA",143,200901,208,310,770,1,1,1,5,-1878354
"2667",-636,-5636,-133090,"GOA",143,200901,208,310,780,1,1,1,5,-1878356
"2668",-636,-5636,-133090,"GOA",143,200901,208,310,790,1,2,1,5,-1878364
"2669",-636,-5636,-133090,"GOA",143,200901,208,310,800,1,1,1,5,-1878355
"2670",-636,-5638,-133146,"GOA",143,200901,210,310,680,1,2,1,5,-1878775
"2671",-636,-5638,-133146,"GOA",143,200901,210,310,690,1,2,1,5,-1878770
"2672",-636,-5638,-133146,"GOA",143,200901,210,310,700,2,1,1,5,-1878788
"2673",-636,-5638,-133146,"GOA",143,200901,210,310,720,2,2,1,5,-1878766
"2674",-636,-5638,-133146,"GOA",143,200901,210,310,730,2,1,1,5,-1878778
"2675",-636,-5638,-133146,"GOA",143,200901,210,310,730,1,2,1,5,-1878771
"2676",-636,-5638,-133146,"GOA",143,200901,210,310,740,2,1,1,5,-1878786
"2677",-636,-5638,-133146,"GOA",143,200901,210,310,750,1,1,1,5,-1878779
"2678",-636,-5638,-133146,"GOA",143,200901,210,310,750,2,2,1,5,-1878768
"2679",-636,-5638,-133146,"GOA",143,200901,210,310,780,2,2,1,5,-1878772
"2680",-636,-5638,-133146,"GOA",143,200901,210,310,760,1,1,1,5,-1878796
"2681",-636,-5638,-133146,"GOA",143,200901,210,310,770,2,1,1,5,-1878782
"2682",-636,-5638,-133146,"GOA",143,200901,210,310,780,1,1,1,5,-1878787
"2683",-636,-5638,-133146,"GOA",143,200901,210,310,790,5,1,1,5,-1878781
"2684",-636,-5638,-133146,"GOA",143,200901,210,310,800,2,1,1,5,-1878794
"2685",-636,-5638,-133146,"GOA",143,200901,210,310,800,1,2,1,5,-1878776
"2686",-636,-5638,-133146,"GOA",143,200901,210,310,810,1,1,1,5,-1878777
"2687",-636,-5638,-133146,"GOA",143,200901,210,310,820,2,1,1,5,-1878773
"2688",-636,-5638,-133146,"GOA",143,200901,210,310,840,2,1,1,5,-1878792
"2689",-636,-5638,-133146,"GOA",143,200901,210,310,880,1,1,1,5,-1878780
"2690",-636,-5638,-133146,"GOA",143,200901,210,310,950,1,2,1,5,-1878785
"2691",-636,-5639,-133182,"GOA",143,200901,211,310,720,1,1,1,5,-1879124
"2692",-636,-5639,-133182,"GOA",143,200901,211,310,720,1,2,1,5,-1879126
"2693",-636,-5639,-133182,"GOA",143,200901,211,310,750,1,1,1,5,-1879127
"2694",-636,-5640,-133209,"GOA",143,200901,212,310,670,1,1,1,5,-1879882
"2695",-636,-5640,-133209,"GOA",143,200901,212,310,620,1,2,1,5,-1879869
"2696",-636,-5640,-133209,"GOA",143,200901,212,310,630,1,2,1,5,-1879877
"2697",-636,-5640,-133209,"GOA",143,200901,212,310,650,1,2,1,5,-1879873
"2698",-636,-5640,-133209,"GOA",143,200901,212,310,670,2,2,1,5,-1879870
"2699",-636,-5640,-133209,"GOA",143,200901,212,310,680,1,1,1,5,-1879862
"2700",-636,-5640,-133209,"GOA",143,200901,212,310,680,1,2,1,5,-1879863
"2701",-636,-5640,-133209,"GOA",143,200901,212,310,690,2,1,1,5,-1879884
"2702",-636,-5640,-133209,"GOA",143,200901,212,310,690,2,2,1,5,-1879865
"2703",-636,-5640,-133209,"GOA",143,200901,212,310,700,1,1,1,5,-1879866
"2704",-636,-5640,-133209,"GOA",143,200901,212,310,710,3,1,1,5,-1879857
"2705",-636,-5640,-133209,"GOA",143,200901,212,310,710,1,2,1,5,-1879889
"2706",-636,-5640,-133209,"GOA",143,200901,212,310,730,2,1,1,5,-1879878
"2707",-636,-5640,-133209,"GOA",143,200901,212,310,730,2,2,1,5,-1879871
"2708",-636,-5640,-133209,"GOA",143,200901,212,310,740,1,2,1,5,-1879874
"2709",-636,-5640,-133209,"GOA",143,200901,212,310,750,1,1,1,5,-1879879
"2710",-636,-5640,-133209,"GOA",143,200901,212,310,750,1,2,1,5,-1879864
"2711",-636,-5640,-133209,"GOA",143,200901,212,310,760,1,1,1,5,-1879859
"2712",-636,-5640,-133209,"GOA",143,200901,212,310,770,3,1,1,5,-1879867
"2713",-636,-5640,-133209,"GOA",143,200901,212,310,800,1,1,1,5,-1879881
"2714",-636,-5640,-133209,"GOA",143,200901,212,310,810,2,1,1,5,-1879860
"2715",-636,-5640,-133209,"GOA",143,200901,212,310,820,1,1,1,5,-1879888
"2716",-636,-5640,-133209,"GOA",143,200901,212,310,850,1,1,1,5,-1879885
"2717",-636,-5843,-154864,"GOA",143,200901,223,310,690,1,1,1,5,-2160841
"2718",-636,-5643,-133261,"GOA",143,200901,215,310,660,1,1,1,5,-1880600
"2719",-636,-5643,-133261,"GOA",143,200901,215,310,860,1,1,1,5,-1880601
"2720",-636,-5644,-133280,"GOA",143,200901,216,310,650,1,2,1,5,-1881029
"2721",-636,-5644,-133280,"GOA",143,200901,216,310,680,1,1,1,5,-1881027
"2722",-636,-5644,-133280,"GOA",143,200901,216,310,830,1,2,1,5,-1881028
"2723",-636,-5842,-154847,"GOA",143,200901,222,310,760,1,2,1,5,-2160496
"2724",-636,-5880,-155856,"GOA",143,200901,260,310,680,1,1,1,5,-2173693
"2725",-636,-5846,-154975,"GOA",143,200901,226,310,650,1,1,1,5,-2162259
"2726",-636,-5847,-154992,"GOA",143,200901,227,310,630,1,1,1,5,-2162368
"2727",-636,-5847,-154992,"GOA",143,200901,227,310,680,1,1,1,5,-2162369
"2728",-636,-5850,-155069,"GOA",143,200901,230,310,620,1,2,1,5,-2162931
"2729",-636,-5850,-155069,"GOA",143,200901,230,310,740,1,2,1,5,-2162932
"2730",-636,-5851,-155097,"GOA",143,200901,231,310,710,1,1,1,5,-2163393
"2731",-636,-5852,-155146,"GOA",143,200901,232,310,580,1,2,1,5,-2163916
"2732",-636,-5854,-155205,"GOA",143,200901,234,310,680,1,2,1,5,-2164682
"2733",-636,-5855,-155233,"GOA",143,200901,235,310,720,1,1,1,5,-2164952
"2734",-636,-5855,-155233,"GOA",143,200901,235,310,760,1,2,1,5,-2164954
"2735",-636,-5855,-155233,"GOA",143,200901,235,310,800,1,1,1,5,-2164953
"2736",-636,-5857,-155283,"GOA",143,200901,237,310,730,1,1,1,5,-2165466
"2737",-636,-5859,-155332,"GOA",143,200901,239,310,910,1,2,1,5,-2166218
"2738",-636,-5864,-155484,"GOA",143,200901,244,310,700,1,2,1,5,-2167982
"2739",-636,-5865,-155505,"GOA",143,200901,245,310,620,1,1,1,5,-2168401
"2740",-636,-5865,-155505,"GOA",143,200901,245,310,620,1,2,1,5,-2168404
"2741",-636,-5865,-155505,"GOA",143,200901,245,310,640,2,1,1,5,-2168400
"2742",-636,-5865,-155505,"GOA",143,200901,245,310,640,1,2,1,5,-2168405
"2743",-636,-5865,-155505,"GOA",143,200901,245,310,710,1,2,1,5,-2168397
"2744",-636,-5865,-155505,"GOA",143,200901,245,310,720,1,1,1,5,-2168399
"2745",-636,-5865,-155505,"GOA",143,200901,245,310,730,1,2,1,5,-2168403
"2746",-636,-5866,-155521,"GOA",143,200901,246,310,700,1,1,1,5,-2168600
"2747",-636,-5866,-155521,"GOA",143,200901,246,310,700,1,2,1,5,-2168598
"2748",-636,-5866,-155521,"GOA",143,200901,246,310,740,1,1,1,5,-2168599
"2749",-636,-5867,-155560,"GOA",143,200901,247,310,800,1,1,1,5,-2169006
"2750",-636,-5867,-155560,"GOA",143,200901,247,310,850,1,1,1,5,-2169005
"2751",-636,-5867,-155560,"GOA",143,200901,247,310,870,1,1,1,5,-2169004
"2752",-636,-5874,-155709,"GOA",143,200901,254,310,620,1,1,1,5,-2171960
"2753",-636,-5874,-155709,"GOA",143,200901,254,310,830,1,2,1,5,-2171959
"2754",-636,-5876,-155765,"GOA",143,200901,256,310,740,1,2,1,5,-2172439
"2755",-636,-5876,-155765,"GOA",143,200901,256,310,990,1,2,1,5,-2172440
"2756",-636,-5877,-155789,"GOA",143,200901,257,310,850,2,2,1,5,-2172562
"2757",-636,-5878,-155815,"GOA",143,200901,258,310,810,1,2,1,5,-2173117
"2758",-636,-5878,-155815,"GOA",143,200901,258,310,840,1,2,1,5,-2173116
"2759",-636,-5879,-155839,"GOA",143,200901,259,310,820,1,1,1,5,-2173421
"2760",-636,-5879,-155839,"GOA",143,200901,259,310,840,1,1,1,5,-2173419
"2761",-636,-5879,-155839,"GOA",143,200901,259,310,920,1,2,1,5,-2173420
"2762",-636,-5880,-155856,"GOA",143,200901,260,310,460,1,2,1,5,-2173698
"2763",-636,-5880,-155856,"GOA",143,200901,260,310,600,1,1,1,5,-2173696
"2764",-636,-5880,-155856,"GOA",143,200901,260,310,700,1,1,1,5,-2173695
"2765",-636,-5880,-155856,"GOA",143,200901,260,310,760,1,2,1,5,-2173697
"2766",-636,-5881,-155892,"GOA",143,200901,261,310,710,1,2,1,5,-2173961
"2767",-636,-5881,-155892,"GOA",143,200901,261,310,590,2,1,1,5,-2174042
"2768",-636,-5881,-155892,"GOA",143,200901,261,310,660,1,1,1,5,-2174044
"2769",-636,-5881,-155892,"GOA",143,200901,261,310,670,1,1,1,5,-2174043
"2770",-636,-5881,-155892,"GOA",143,200901,261,310,730,1,2,1,5,-2174047
"2771",-636,-5881,-155892,"GOA",143,200901,261,310,750,1,1,1,5,-2174046
"2772",-636,-5883,-155937,"GOA",143,200901,263,310,850,1,1,1,5,-2174616
"2773",-636,-5882,-155912,"GOA",143,200901,262,310,750,1,2,1,5,-2174413
"2774",-636,-5883,-155937,"GOA",143,200901,263,310,690,1,1,1,5,-2174617
"2775",-636,-5883,-155937,"GOA",143,200901,263,310,730,1,2,1,5,-2174619
"2776",-636,-5883,-155937,"GOA",143,200901,263,310,770,1,2,1,5,-2174620
"2777",-636,-5883,-155937,"GOA",143,200901,263,310,800,1,2,1,5,-2174615
"2778",-636,-5883,-155937,"GOA",143,200901,263,310,850,1,2,1,5,-2174618
"2779",-636,-5883,-155937,"GOA",143,200901,263,310,870,1,2,1,5,-2174621
"2780",-636,-5884,-155956,"GOA",143,200901,264,310,910,1,2,1,5,-2174755
"2781",-636,-5884,-155956,"GOA",143,200901,264,310,690,1,2,1,5,-2174753
"2782",-636,-5884,-155956,"GOA",143,200901,264,310,740,1,1,1,5,-2174756
"2783",-636,-5884,-155956,"GOA",143,200901,264,310,890,1,2,1,5,-2174754
"2784",-636,-5885,-155973,"GOA",143,200901,265,310,630,1,2,1,5,-2175204
"2785",-636,-5885,-155973,"GOA",143,200901,265,310,730,2,2,1,5,-2175206
"2786",-636,-5885,-155973,"GOA",143,200901,265,310,750,1,2,1,5,-2175205
"2787",-636,-5885,-155973,"GOA",143,200901,265,310,810,1,2,1,5,-2175210
"2788",-636,-5885,-155973,"GOA",143,200901,265,310,820,1,2,1,5,-2175208
"2789",-636,-5885,-155973,"GOA",143,200901,265,310,830,1,2,1,5,-2175207
"2790",-636,-5885,-155973,"GOA",143,200901,265,310,840,1,1,1,5,-2175202
"2791",-636,-5885,-155973,"GOA",143,200901,265,310,860,1,1,1,5,-2175203
"2792",-636,-5887,-156019,"GOA",143,200901,267,310,610,1,1,1,5,-2175733
"2793",-636,-5886,-155997,"GOA",143,200901,266,310,760,1,2,1,5,-2175316
"2794",-636,-5886,-155997,"GOA",143,200901,266,310,780,1,1,1,5,-2175317
"2795",-636,-5887,-156019,"GOA",143,200901,267,310,540,1,1,1,5,-2175731
"2796",-636,-5887,-156019,"GOA",143,200901,267,310,570,1,1,1,5,-2175730
"2797",-636,-5887,-156019,"GOA",143,200901,267,310,590,1,1,1,5,-2175722
"2798",-636,-5887,-156019,"GOA",143,200901,267,310,610,1,2,1,5,-2175727
"2799",-636,-5887,-156019,"GOA",143,200901,267,310,630,1,2,1,5,-2175729
"2800",-636,-5887,-156019,"GOA",143,200901,267,310,640,1,2,1,5,-2175728
"2801",-636,-5887,-156019,"GOA",143,200901,267,310,670,1,2,1,5,-2175724
"2802",-636,-5887,-156019,"GOA",143,200901,267,310,710,1,1,1,5,-2175723
"2803",-636,-5887,-156019,"GOA",143,200901,267,310,730,1,1,1,5,-2175732
"2804",-636,-5887,-156019,"GOA",143,200901,267,310,780,1,2,1,5,-2175726
"2805",-636,-5887,-156019,"GOA",143,200901,267,310,800,1,2,1,5,-2175725
"2806",-651,-6068,-156632,"GOA",143,200902,8,310,860,1,2,1,5,-2184679
"2807",-636,-5888,-156052,"GOA",143,200901,268,310,690,1,1,1,5,-2175876
"2808",-636,-5889,-156074,"GOA",143,200901,269,310,780,1,2,1,5,-2176473
"2809",-636,-5890,-156102,"GOA",143,200901,270,310,820,1,1,1,5,-2176962
"2810",-636,-5895,-156200,"GOA",143,200901,275,310,710,1,2,1,5,-2178832
"2811",-636,-5895,-156200,"GOA",143,200901,275,310,840,1,2,1,5,-2178831
"2812",-636,-5900,-156327,"GOA",143,200901,280,310,630,1,1,1,5,-2180521
"2813",-636,-5900,-156327,"GOA",143,200901,280,310,670,1,1,1,5,-2180519
"2814",-636,-5900,-156327,"GOA",143,200901,280,310,690,2,2,1,5,-2180517
"2815",-636,-5900,-156327,"GOA",143,200901,280,310,700,1,1,1,5,-2180520
"2816",-636,-5901,-156353,"GOA",143,200901,281,310,710,1,2,1,5,-2180950
"2817",-651,-6062,-156486,"GOA",143,200902,2,310,680,1,1,1,5,-2182256
"2818",-651,-6065,-156557,"GOA",143,200902,5,310,1070,1,1,1,5,-2183858
"2819",-651,-6067,-156604,"GOA",143,200902,7,310,800,1,1,1,5,-2184365
"2820",-651,-6068,-156632,"GOA",143,200902,8,310,660,1,1,1,5,-2184677
"2821",-651,-6068,-156632,"GOA",143,200902,8,310,700,1,2,1,5,-2184680
"2822",-651,-6068,-156632,"GOA",143,200902,8,310,790,1,2,1,5,-2184689
"2823",-651,-6068,-156632,"GOA",143,200902,8,310,800,1,1,1,5,-2184675
"2824",-651,-6068,-156632,"GOA",143,200902,8,310,800,2,2,1,5,-2184682
"2825",-651,-6068,-156632,"GOA",143,200902,8,310,810,1,1,1,5,-2184676
"2826",-651,-6068,-156632,"GOA",143,200902,8,310,810,1,2,1,5,-2184681
"2827",-651,-6068,-156632,"GOA",143,200902,8,310,820,1,1,1,5,-2184678
"2828",-651,-6068,-156632,"GOA",143,200902,8,310,830,1,2,1,5,-2184674
"2829",-651,-6068,-156632,"GOA",143,200902,8,310,840,1,2,1,5,-2184685
"2830",-651,-6068,-156632,"GOA",143,200902,8,310,880,1,2,1,5,-2184871
"2831",-651,-6068,-156632,"GOA",143,200902,8,310,920,1,2,1,5,-2184687
"2832",-651,-6068,-156632,"GOA",143,200902,8,310,980,2,2,1,5,-2184683
"2833",-667,-7988,-216657,"GOA",143,201101,179,310,790,3,1,1,5,-2792104
"2834",-651,-6071,-156714,"GOA",143,200902,11,310,690,1,2,1,5,-2185958
"2835",-651,-6071,-156714,"GOA",143,200902,11,310,820,1,2,1,5,-2185960
"2836",-651,-6071,-156714,"GOA",143,200902,11,310,860,1,2,1,5,-2185959
"2837",-667,-7796,-207913,"GOA",143,201101,135,310,800,1,1,1,5,-2676643
"2838",-667,-7796,-207913,"GOA",143,201101,135,310,970,1,2,1,5,-2676661
"2839",-667,-7801,-208013,"GOA",143,201101,140,310,790,1,2,1,5,-2678328
"2840",-667,-7825,-208449,"GOA",143,201101,164,310,860,1,1,1,5,-2685240
"2841",-667,-7830,-208513,"GOA",143,201101,169,310,720,1,1,1,5,-2686554
"2842",-667,-7830,-208513,"GOA",143,201101,169,310,740,1,2,1,5,-2686555
"2843",-667,-7830,-208513,"GOA",143,201101,169,310,840,1,1,1,5,-2686553
"2844",-667,-7831,-208528,"GOA",143,201101,170,310,660,1,1,1,5,-2686658
"2845",-667,-7988,-216657,"GOA",143,201101,179,310,680,1,1,1,5,-2792113
"2846",-667,-7988,-216657,"GOA",143,201101,179,310,690,1,2,1,5,-2792107
"2847",-667,-7988,-216657,"GOA",143,201101,179,310,710,2,1,1,5,-2792110
"2848",-667,-7988,-216657,"GOA",143,201101,179,310,710,1,2,1,5,-2792109
"2849",-667,-7988,-216657,"GOA",143,201101,179,310,800,1,2,1,5,-2792108
"2850",-667,-7988,-216657,"GOA",143,201101,179,310,830,1,1,1,5,-2792106
"2851",-667,-7988,-216657,"GOA",143,201101,179,310,840,1,1,1,5,-2792112
"2852",-667,-7990,-216697,"GOA",143,201101,181,310,760,1,1,1,5,-2792418
"2853",-667,-7989,-216667,"GOA",143,201101,180,310,920,1,1,1,5,-2792293
"2854",-667,-7990,-216697,"GOA",143,201101,181,310,660,1,1,1,5,-2792423
"2855",-667,-7990,-216697,"GOA",143,201101,181,310,700,1,2,1,5,-2792424
"2856",-667,-7990,-216697,"GOA",143,201101,181,310,720,1,1,1,5,-2792421
"2857",-667,-7990,-216697,"GOA",143,201101,181,310,750,2,1,1,5,-2792416
"2858",-667,-7990,-216697,"GOA",143,201101,181,310,790,3,1,1,5,-2792417
"2859",-667,-7991,-216720,"GOA",143,201101,182,310,790,1,1,1,5,-2792633
"2860",-667,-8018,-217430,"GOA",143,201101,209,310,730,1,1,1,5,-2801689
"2861",-667,-7992,-216768,"GOA",143,201101,183,310,860,1,1,1,5,-2792823
"2862",-667,-7992,-216768,"GOA",143,201101,183,310,870,1,1,1,5,-2792824
"2863",-667,-7994,-216803,"GOA",143,201101,185,310,1040,1,2,1,5,-2793211
"2864",-667,-8007,-217167,"GOA",143,201101,198,310,910,1,2,1,5,-2798226
"2865",-667,-8015,-217393,"GOA",143,201101,206,310,690,1,2,1,5,-2800541
"2866",-667,-8017,-217411,"GOA",143,201101,208,310,650,1,1,1,5,-2801478
"2867",-667,-8017,-217411,"GOA",143,201101,208,310,730,1,1,1,5,-2801479
"2868",-667,-8017,-217411,"GOA",143,201101,208,310,750,1,2,1,5,-2801477
"2869",-667,-8017,-217411,"GOA",143,201101,208,310,770,1,1,1,5,-2801481
"2870",-667,-8017,-217411,"GOA",143,201101,208,310,790,1,1,1,5,-2801480
"2871",-667,-8017,-217411,"GOA",143,201101,208,310,830,1,2,1,5,-2801476
"2872",-667,-8018,-217430,"GOA",143,201101,209,310,710,1,1,1,5,-2801686
"2873",-667,-8018,-217430,"GOA",143,201101,209,310,720,1,1,1,5,-2801685
"2874",-667,-8018,-217430,"GOA",143,201101,209,310,730,2,2,1,5,-2801696
"2875",-667,-8018,-217430,"GOA",143,201101,209,310,740,1,2,1,5,-2801694
"2876",-667,-8018,-217430,"GOA",143,201101,209,310,780,1,1,1,5,-2801687
"2877",-667,-8018,-217430,"GOA",143,201101,209,310,780,2,2,1,5,-2801690
"2878",-667,-8018,-217430,"GOA",143,201101,209,310,800,1,1,1,5,-2801684
"2879",-667,-8018,-217430,"GOA",143,201101,209,310,800,1,2,1,5,-2801693
"2880",-667,-8018,-217430,"GOA",143,201101,209,310,810,1,2,1,5,-2801699
"2881",-667,-8018,-217430,"GOA",143,201101,209,310,870,1,2,1,5,-2801688
"2882",-667,-8018,-217430,"GOA",143,201101,209,310,890,1,2,1,5,-2801691
"2883",-667,-8018,-217430,"GOA",143,201101,209,310,900,1,2,1,5,-2801695
"2884",-667,-8018,-217430,"GOA",143,201101,209,310,1010,1,2,1,5,-2801692
"2885",-667,-8019,-217451,"GOA",143,201101,210,310,740,1,2,1,5,-2802009
"2886",-667,-8019,-217451,"GOA",143,201101,210,310,640,1,1,1,5,-2802010
"2887",-667,-8019,-217451,"GOA",143,201101,210,310,710,1,2,1,5,-2802008
"2888",-667,-8019,-217451,"GOA",143,201101,210,310,720,1,1,1,5,-2802011
"2889",-667,-8019,-217451,"GOA",143,201101,210,310,770,1,2,1,5,-2802006
"2890",-667,-8019,-217451,"GOA",143,201101,210,310,810,2,1,1,5,-2802014
"2891",-667,-8019,-217451,"GOA",143,201101,210,310,830,2,1,1,5,-2802012
